tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_006939-T1_mrna	L0F63_006939	1256.668	1255.478	1259.583	1256.096	1253.099	1249.527
gnl|WGS:JAKSZP|L0F63_006941-T1_mrna	L0F63_006941	2247.668	2246.478	2250.583	2247.096	2244.099	2240.527
unassigned_transcript_1791	L0F63_006944	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_1792	L0F63_006949	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_006960-T1_mrna	L0F63_006960	341.757	340.594	344.664	341.219	338.238	334.863
gnl|WGS:JAKSZP|L0F63_006976-T1_mrna	L0F63_006976	39.112	39.001	40.143	39.043	38.576	38.404
gnl|WGS:JAKSZP|L0F63_007013-T1_mrna	L0F63_007013	1689.668	1688.478	1692.583	1689.096	1686.099	1682.527
unassigned_transcript_1793	L0F63_007018	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_007052-T1_mrna	L0F63_007052	1169.668	1168.478	1172.583	1169.096	1166.099	1162.527
gnl|WGS:JAKSZP|L0F63_007062-T1_mrna	L0F63_007062	1238.668	1237.478	1241.583	1238.096	1235.099	1231.527
gnl|WGS:JAKSZP|L0F63_007064-T1_mrna	L0F63_007064	668.669	667.478	671.585	668.096	665.101	661.528
unassigned_transcript_1794	L0F63_007084	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_007085-T1_mrna	L0F63_007085	73.736	73.403	75.29	73.72	72.162	71.413
gnl|WGS:JAKSZP|L0F63_007100-T1_mrna	L0F63_007100	1232.668	1231.478	1235.583	1232.096	1229.099	1225.527
gnl|WGS:JAKSZP|L0F63_007111-T1_mrna	L0F63_007111	2858.668	2857.478	2861.583	2858.096	2855.099	2851.527
gnl|WGS:JAKSZP|L0F63_007117-T1_mrna	L0F63_007117	305.875	304.702	308.752	305.345	302.386	299.125
unassigned_transcript_1795	L0F63_007138	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_007140-T1_mrna	L0F63_007140	1310.668	1309.478	1313.583	1310.096	1307.099	1303.527
gnl|WGS:JAKSZP|L0F63_007153-T1_mrna	L0F63_007153	713.669	712.478	716.585	713.096	710.099	706.527
gnl|WGS:JAKSZP|L0F63_007171-T1_mrna	L0F63_007171	2315.668	2314.478	2318.583	2315.096	2312.099	2308.527
unassigned_transcript_1796	L0F63_007174	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_007175-T1_mrna	L0F63_007175	341.757	340.594	344.664	341.219	338.238	334.863
gnl|WGS:JAKSZP|L0F63_007201-T1_mrna	L0F63_007201	986.668	985.478	989.583	986.096	983.099	979.527
gnl|WGS:JAKSZP|L0F63_007227-T1_mrna	L0F63_007227	2615.668	2614.478	2618.583	2615.096	2612.099	2608.527
gnl|WGS:JAKSZP|L0F63_007229-T1_mrna	L0F63_007229	526.673	525.489	529.59	526.096	523.104	519.542
gnl|WGS:JAKSZP|L0F63_007230-T1_mrna	L0F63_007230	638.669	637.48	641.586	638.096	635.102	631.528
unassigned_transcript_1797	L0F63_007252	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_007287-T1_mrna	L0F63_007287	391.696	390.533	394.621	391.135	388.146	384.657
gnl|WGS:JAKSZP|L0F63_007288-T1_mrna	L0F63_007288	1262.668	1261.478	1265.583	1262.096	1259.099	1255.527
unassigned_transcript_1798	L0F63_007332	8.997	8.84	8.942	8.973	9.032	9.158
unassigned_transcript_1799	L0F63_007346	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1800	L0F63_007351	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_007352-T1_mrna	L0F63_007352	962.668	961.478	965.583	962.096	959.099	955.527
gnl|WGS:JAKSZP|L0F63_007360-T1_mrna	L0F63_007360	726.669	725.478	729.585	726.096	723.099	719.527
gnl|WGS:JAKSZP|L0F63_007389-T1_mrna	L0F63_007389	327.788	326.629	330.684	327.26	324.289	320.942
gnl|WGS:JAKSZP|L0F63_007404-T1_mrna	L0F63_007404	726.669	725.478	729.585	726.096	723.099	719.527
gnl|WGS:JAKSZP|L0F63_007408-T1_mrna	L0F63_007408	244.389	243.267	247.189	243.851	241.026	238.037
gnl|WGS:JAKSZP|L0F63_007431-T1_mrna	L0F63_007431	938.668	937.478	941.583	938.096	935.099	931.527
gnl|WGS:JAKSZP|L0F63_007432-T1_mrna	L0F63_007432	233.537	232.459	236.323	233.029	230.242	227.333
gnl|WGS:JAKSZP|L0F63_007451-T1_mrna	L0F63_007451	1742.668	1741.478	1745.583	1742.096	1739.099	1735.527
gnl|WGS:JAKSZP|L0F63_007454-T1_mrna	L0F63_007454	1313.668	1312.478	1316.583	1313.096	1310.099	1306.527
gnl|WGS:JAKSZP|L0F63_007468-T1_mrna	L0F63_007468	1472.668	1471.478	1475.583	1472.096	1469.099	1465.527
gnl|WGS:JAKSZP|L0F63_007469-T1_mrna	L0F63_007469	1808.668	1807.478	1811.583	1808.096	1805.099	1801.527
gnl|WGS:JAKSZP|L0F63_007471-T1_mrna	L0F63_007471	1355.668	1354.478	1358.583	1355.096	1352.099	1348.527
gnl|WGS:JAKSZP|L0F63_007485-T1_mrna	L0F63_007485	380.703	379.543	383.626	380.153	377.157	373.69
gnl|WGS:JAKSZP|L0F63_007486-T1_mrna	L0F63_007486	181.024	180.092	183.627	180.584	178.019	175.617
unassigned_transcript_1801	L0F63_007488	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_007511-T1_mrna	L0F63_007511	196.434	195.442	199.108	195.979	193.326	190.75
gnl|WGS:JAKSZP|L0F63_007512-T1_mrna	L0F63_007512	479.675	478.492	482.591	479.104	476.111	472.561
gnl|WGS:JAKSZP|L0F63_007513-T1_mrna	L0F63_007513	128.721	128.026	131	128.521	126.253	124.632
gnl|WGS:JAKSZP|L0F63_007520-T1_mrna	L0F63_007520	240.437	239.337	243.233	239.913	237.104	234.139
gnl|WGS:JAKSZP|L0F63_000040-T1_mrna	L0F63_000040	1724.668	1723.478	1727.583	1724.096	1721.099	1717.527
gnl|WGS:JAKSZP|L0F63_000041-T1_mrna	L0F63_000041	1010.668	1009.478	1013.583	1010.096	1007.099	1003.527
gnl|WGS:JAKSZP|L0F63_000074-T1_mrna	L0F63_000074	432.681	431.504	435.603	432.111	429.125	425.593
gnl|WGS:JAKSZP|L0F63_000075-T1_mrna	L0F63_000075	380.703	379.543	383.626	380.153	377.157	373.69
unassigned_transcript_1802	L0F63_000107	7.876	7.396	7.979	7.741	7.617	8.16
gnl|WGS:JAKSZP|L0F63_000108-T1_mrna	L0F63_000108	992.668	991.478	995.583	992.096	989.099	985.527
gnl|WGS:JAKSZP|L0F63_000109-T1_mrna	L0F63_000109	313.847	312.671	316.721	313.309	310.352	307.043
unassigned_transcript_1803	L0F63_000142	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000172-T1_mrna	L0F63_000172	252.28	251.156	255.109	251.741	248.892	245.856
unassigned_transcript_1804	L0F63_000173	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_000201-T1_mrna	L0F63_000201	2255.668	2254.478	2258.583	2255.096	2252.099	2248.527
gnl|WGS:JAKSZP|L0F63_000202-T1_mrna	L0F63_000202	228.622	227.555	231.397	228.126	225.357	222.485
gnl|WGS:JAKSZP|L0F63_000235-T1_mrna	L0F63_000235	1371.668	1370.478	1374.583	1371.096	1368.099	1364.527
gnl|WGS:JAKSZP|L0F63_000236-T1_mrna	L0F63_000236	123.342	122.681	125.562	123.163	120.948	119.41
gnl|WGS:JAKSZP|L0F63_000237-T1_mrna	L0F63_000237	989.668	988.478	992.583	989.096	986.099	982.527
gnl|WGS:JAKSZP|L0F63_000238-T1_mrna	L0F63_000238	353.735	352.569	356.648	353.191	350.206	346.792
gnl|WGS:JAKSZP|L0F63_000239-T1_mrna	L0F63_000239	80.011	79.651	81.684	80.03	78.311	77.441
unassigned_transcript_1805	L0F63_000259	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000260-T1_mrna	L0F63_000260	761.669	760.478	764.583	761.096	758.099	754.527
unassigned_transcript_1806	L0F63_000261	9.452	9.33	9.311	9.288	9.421	9.46
gnl|WGS:JAKSZP|L0F63_000262-T1_mrna	L0F63_000262	190.639	189.654	193.292	190.185	187.566	185.039
gnl|WGS:JAKSZP|L0F63_000347-T1_mrna	L0F63_000347	1121.668	1120.478	1124.583	1121.096	1118.099	1114.527
gnl|WGS:JAKSZP|L0F63_000348-T1_mrna	L0F63_000348	566.67	565.485	569.589	566.096	563.103	559.532
gnl|WGS:JAKSZP|L0F63_000373-T1_mrna	L0F63_000373	934.668	933.478	937.583	934.096	931.099	927.527
unassigned_transcript_1807	L0F63_000399	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_000425-T1_mrna	L0F63_000425	1823.668	1822.478	1826.583	1823.096	1820.099	1816.527
unassigned_transcript_1808	L0F63_000441	9.68	9.592	9.534	9.51	9.63	9.655
gnl|WGS:JAKSZP|L0F63_000442-T1_mrna	L0F63_000442	1295.668	1294.478	1298.583	1295.096	1292.099	1288.527
gnl|WGS:JAKSZP|L0F63_000516-T1_mrna	L0F63_000516	1301.668	1300.478	1304.583	1301.096	1298.099	1294.527
gnl|WGS:JAKSZP|L0F63_000543-T1_mrna	L0F63_000543	142.412	141.628	144.844	142.134	139.765	137.922
gnl|WGS:JAKSZP|L0F63_000564-T1_mrna	L0F63_000564	4232.668	4231.478	4235.583	4232.096	4229.099	4225.527
gnl|WGS:JAKSZP|L0F63_000584-T1_mrna	L0F63_000584	440.679	439.5	443.6	440.111	437.121	433.587
unassigned_transcript_1809	L0F63_000585	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1810	L0F63_000586	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000601-T1_mrna	L0F63_000601	872.668	871.478	875.583	872.096	869.099	865.527
gnl|WGS:JAKSZP|L0F63_000602-T1_mrna	L0F63_000602	6086.668	6085.478	6089.583	6086.096	6083.099	6079.527
gnl|WGS:JAKSZP|L0F63_000629-T1_mrna	L0F63_000629	659.669	658.478	662.585	659.096	656.101	652.528
unassigned_transcript_1811	L0F63_000673	9.298	9.176	9.18	9.182	9.312	9.35
gnl|WGS:JAKSZP|L0F63_000674-T1_mrna	L0F63_000674	1259.668	1258.478	1262.583	1259.096	1256.099	1252.527
unassigned_transcript_1812	L0F63_000675	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_000688-T1_mrna	L0F63_000688	55.109	54.925	56.401	55.151	54.025	53.577
gnl|WGS:JAKSZP|L0F63_000689-T1_mrna	L0F63_000689	1013.668	1012.478	1016.583	1013.096	1010.099	1006.527
gnl|WGS:JAKSZP|L0F63_000710-T1_mrna	L0F63_000710	2420.668	2419.478	2423.583	2420.096	2417.099	2413.527
gnl|WGS:JAKSZP|L0F63_000711-T1_mrna	L0F63_000711	5132.668	5131.478	5135.583	5132.096	5129.099	5125.527
unassigned_transcript_1813	L0F63_000712	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_000730-T1_mrna	L0F63_000730	326.792	325.632	329.687	326.263	323.292	319.949
unassigned_transcript_1814	L0F63_000731	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_000740-T1_mrna	L0F63_000740	2723.668	2722.478	2726.583	2723.096	2720.099	2716.527
unassigned_transcript_1815	L0F63_000762	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000763-T1_mrna	L0F63_000763	629.669	628.48	632.586	629.096	626.102	622.528
gnl|WGS:JAKSZP|L0F63_000764-T1_mrna	L0F63_000764	2702.668	2701.478	2705.583	2702.096	2699.099	2695.527
unassigned_transcript_1816	L0F63_000782	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1817	L0F63_000783	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000829-T1_mrna	L0F63_000829	1301.668	1300.478	1304.583	1301.096	1298.099	1294.527
gnl|WGS:JAKSZP|L0F63_000830-T1_mrna	L0F63_000830	440.679	439.5	443.6	440.111	437.121	433.587
gnl|WGS:JAKSZP|L0F63_000847-T1_mrna	L0F63_000847	692.669	691.478	695.585	692.096	689.099	685.527
gnl|WGS:JAKSZP|L0F63_000848-T1_mrna	L0F63_000848	55.109	54.925	56.401	55.151	54.025	53.577
gnl|WGS:JAKSZP|L0F63_000870-T1_mrna	L0F63_000870	329.781	328.62	332.682	329.253	326.283	322.93
gnl|WGS:JAKSZP|L0F63_000871-T1_mrna	L0F63_000871	228.622	227.555	231.397	228.126	225.357	222.485
gnl|WGS:JAKSZP|L0F63_000889-T1_mrna	L0F63_000889	1472.668	1471.478	1475.583	1472.096	1469.099	1465.527
unassigned_transcript_1818	L0F63_000890	8.997	8.84	8.942	8.973	9.032	9.158
unassigned_transcript_1819	L0F63_000908	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000909-T1_mrna	L0F63_000909	5447.668	5446.478	5450.583	5447.096	5444.099	5440.527
gnl|WGS:JAKSZP|L0F63_000929-T1_mrna	L0F63_000929	1094.668	1093.478	1097.583	1094.096	1091.099	1087.527
unassigned_transcript_1820	L0F63_000930	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_000952-T1_mrna	L0F63_000952	2942.668	2941.478	2945.583	2942.096	2939.099	2935.527
gnl|WGS:JAKSZP|L0F63_000980-T1_mrna	L0F63_000980	672.669	671.478	675.585	672.096	669.101	665.528
unassigned_transcript_1821	L0F63_001037	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1822	L0F63_001054	9.452	9.33	9.311	9.288	9.421	9.46
gnl|WGS:JAKSZP|L0F63_001067-T1_mrna	L0F63_001067	2060.668	2059.478	2063.583	2060.096	2057.099	2053.527
unassigned_transcript_1823	L0F63_001100	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1824	L0F63_001122	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_1825	L0F63_001123	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1826	L0F63_001124	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_001142-T1_mrna	L0F63_001142	682.669	681.478	685.585	682.096	679.1	675.527
unassigned_transcript_1827	L0F63_001155	8.997	8.84	8.942	8.973	9.032	9.158
gnl|WGS:JAKSZP|L0F63_001156-T1_mrna	L0F63_001156	431.681	430.505	434.603	431.111	428.125	424.595
gnl|WGS:JAKSZP|L0F63_001204-T1_mrna	L0F63_001204	818.669	817.478	821.583	818.096	815.099	811.527
gnl|WGS:JAKSZP|L0F63_001222-T1_mrna	L0F63_001222	3268.668	3267.478	3271.583	3268.096	3265.099	3261.527
gnl|WGS:JAKSZP|L0F63_001223-T1_mrna	L0F63_001223	968.668	967.478	971.583	968.096	965.099	961.527
gnl|WGS:JAKSZP|L0F63_001299-T1_mrna	L0F63_001299	1349.668	1348.478	1352.583	1349.096	1346.099	1342.527
gnl|WGS:JAKSZP|L0F63_001351-T1_mrna	L0F63_001351	2969.668	2968.478	2972.583	2969.096	2966.099	2962.527
gnl|WGS:JAKSZP|L0F63_001384-T1_mrna	L0F63_001384	500.675	499.491	503.59	500.102	497.107	493.549
gnl|WGS:JAKSZP|L0F63_001385-T1_mrna	L0F63_001385	2036.668	2035.478	2039.583	2036.096	2033.099	2029.527
gnl|WGS:JAKSZP|L0F63_001400-T1_mrna	L0F63_001400	1292.668	1291.478	1295.583	1292.096	1289.099	1285.527
gnl|WGS:JAKSZP|L0F63_001428-T1_mrna	L0F63_001428	55.109	54.925	56.401	55.151	54.025	53.577
gnl|WGS:JAKSZP|L0F63_001429-T1_mrna	L0F63_001429	1857.668	1856.478	1860.583	1857.096	1854.099	1850.527
unassigned_transcript_1828	L0F63_001442	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_001443-T1_mrna	L0F63_001443	503.675	502.491	506.59	503.102	500.107	496.548
gnl|WGS:JAKSZP|L0F63_001456-T1_mrna	L0F63_001456	1322.668	1321.478	1325.583	1322.096	1319.099	1315.527
unassigned_transcript_1829	L0F63_001488	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_001489-T1_mrna	L0F63_001489	121.554	120.912	123.755	121.386	119.189	117.683
gnl|WGS:JAKSZP|L0F63_001564-T1_mrna	L0F63_001564	782.669	781.478	785.583	782.096	779.099	775.527
gnl|WGS:JAKSZP|L0F63_001594-T1_mrna	L0F63_001594	276.045	274.898	278.91	275.522	272.6	269.455
gnl|WGS:JAKSZP|L0F63_001609-T1_mrna	L0F63_001609	1247.668	1246.478	1250.583	1247.096	1244.099	1240.527
gnl|WGS:JAKSZP|L0F63_001610-T1_mrna	L0F63_001610	150.752	149.935	153.247	150.451	148.035	146.041
gnl|WGS:JAKSZP|L0F63_001628-T1_mrna	L0F63_001628	1901.668	1900.478	1904.583	1901.096	1898.099	1894.527
gnl|WGS:JAKSZP|L0F63_001629-T1_mrna	L0F63_001629	2039.668	2038.478	2042.583	2039.096	2036.099	2032.527
unassigned_transcript_1830	L0F63_001630	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_001667-T1_mrna	L0F63_001667	2183.668	2182.478	2186.583	2183.096	2180.099	2176.527
gnl|WGS:JAKSZP|L0F63_001668-T1_mrna	L0F63_001668	599.669	598.484	602.589	599.096	596.103	592.529
unassigned_transcript_1831	L0F63_001726	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_001727-T1_mrna	L0F63_001727	1223.668	1222.478	1226.583	1223.096	1220.099	1216.527
gnl|WGS:JAKSZP|L0F63_001742-T1_mrna	L0F63_001742	2355.668	2354.478	2358.583	2355.096	2352.099	2348.527
gnl|WGS:JAKSZP|L0F63_001756-T1_mrna	L0F63_001756	347.745	346.583	350.654	347.205	344.22	340.826
gnl|WGS:JAKSZP|L0F63_001757-T1_mrna	L0F63_001757	1778.668	1777.478	1781.583	1778.096	1775.099	1771.527
gnl|WGS:JAKSZP|L0F63_001775-T1_mrna	L0F63_001775	506.675	505.491	509.59	506.102	503.106	499.546
gnl|WGS:JAKSZP|L0F63_001776-T1_mrna	L0F63_001776	716.669	715.478	719.585	716.096	713.099	709.527
unassigned_transcript_1832	L0F63_001792	8.899	8.691	8.807	8.856	8.874	9.059
gnl|WGS:JAKSZP|L0F63_001818-T1_mrna	L0F63_001818	3287.668	3286.478	3290.583	3287.096	3284.099	3280.527
unassigned_transcript_1833	L0F63_001819	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_001826-T1_mrna	L0F63_001826	302.889	301.714	305.763	302.36	299.403	296.152
gnl|WGS:JAKSZP|L0F63_001841-T1_mrna	L0F63_001841	2303.668	2302.478	2306.583	2303.096	2300.099	2296.527
gnl|WGS:JAKSZP|L0F63_001866-T1_mrna	L0F63_001866	653.669	652.478	656.585	653.096	650.101	646.528
gnl|WGS:JAKSZP|L0F63_001881-T1_mrna	L0F63_001881	971.668	970.478	974.583	971.096	968.099	964.527
gnl|WGS:JAKSZP|L0F63_001882-T1_mrna	L0F63_001882	1118.668	1117.478	1121.583	1118.096	1115.099	1111.527
gnl|WGS:JAKSZP|L0F63_001883-T1_mrna	L0F63_001883	88.042	87.672	89.848	88.096	86.22	85.183
gnl|WGS:JAKSZP|L0F63_001884-T1_mrna	L0F63_001884	461.677	460.495	464.597	461.107	458.114	454.569
gnl|WGS:JAKSZP|L0F63_001908-T1_mrna	L0F63_001908	1230.668	1229.478	1233.583	1230.096	1227.099	1223.527
unassigned_transcript_1834	L0F63_001934	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1835	L0F63_001964	8.313	7.904	8.117	8.291	8.147	8.492
unassigned_transcript_1836	L0F63_001981	8.425	8.064	8.197	8.416	8.327	8.578
unassigned_transcript_1837	L0F63_001982	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1838	L0F63_001994	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1839	L0F63_002007	8.724	8.409	8.455	8.617	8.6	8.803
gnl|WGS:JAKSZP|L0F63_002008-T1_mrna	L0F63_002008	746.669	745.478	749.585	746.096	743.099	739.527
unassigned_transcript_1840	L0F63_002009	8.899	8.691	8.807	8.856	8.874	9.059
unassigned_transcript_1841	L0F63_002020	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002021-T1_mrna	L0F63_002021	2297.668	2296.478	2300.583	2297.096	2294.099	2290.527
gnl|WGS:JAKSZP|L0F63_002034-T1_mrna	L0F63_002034	3305.668	3304.478	3308.583	3305.096	3302.099	3298.527
gnl|WGS:JAKSZP|L0F63_002035-T1_mrna	L0F63_002035	1046.668	1045.478	1049.583	1046.096	1043.099	1039.527
unassigned_transcript_1842	L0F63_002048	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_002049-T1_mrna	L0F63_002049	482.675	481.491	485.591	482.104	479.109	475.558
gnl|WGS:JAKSZP|L0F63_002050-T1_mrna	L0F63_002050	521.673	520.49	524.59	521.096	518.104	514.542
gnl|WGS:JAKSZP|L0F63_002051-T1_mrna	L0F63_002051	163.887	163.005	166.426	163.514	161.03	158.855
gnl|WGS:JAKSZP|L0F63_002075-T1_mrna	L0F63_002075	1259.668	1258.478	1262.583	1259.096	1256.099	1252.527
unassigned_transcript_1843	L0F63_002118	9.577	9.474	9.433	9.397	9.525	9.566
gnl|WGS:JAKSZP|L0F63_002128-T1_mrna	L0F63_002128	1313.668	1312.478	1316.583	1313.096	1310.099	1306.527
gnl|WGS:JAKSZP|L0F63_002187-T1_mrna	L0F63_002187	473.677	472.494	476.593	473.104	470.112	466.564
gnl|WGS:JAKSZP|L0F63_002188-T1_mrna	L0F63_002188	518.673	517.491	521.59	518.097	515.104	511.543
unassigned_transcript_1844	L0F63_002201	8.313	7.904	8.117	8.291	8.147	8.492
gnl|WGS:JAKSZP|L0F63_002217-T1_mrna	L0F63_002217	1847.668	1846.478	1850.583	1847.096	1844.099	1840.527
gnl|WGS:JAKSZP|L0F63_002236-T1_mrna	L0F63_002236	2993.668	2992.478	2996.583	2993.096	2990.099	2986.527
gnl|WGS:JAKSZP|L0F63_002247-T1_mrna	L0F63_002247	833.668	832.478	836.583	833.096	830.099	826.527
gnl|WGS:JAKSZP|L0F63_002248-T1_mrna	L0F63_002248	1490.668	1489.478	1493.583	1490.096	1487.099	1483.527
gnl|WGS:JAKSZP|L0F63_002263-T1_mrna	L0F63_002263	170.523	169.606	173.082	170.117	167.631	165.312
gnl|WGS:JAKSZP|L0F63_002289-T1_mrna	L0F63_002289	1259.668	1258.478	1262.583	1259.096	1256.099	1252.527
gnl|WGS:JAKSZP|L0F63_002290-T1_mrna	L0F63_002290	1454.668	1453.478	1457.583	1454.096	1451.099	1447.527
unassigned_transcript_1845	L0F63_002291	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1846	L0F63_002318	8.577	8.23	8.302	8.506	8.471	8.673
unassigned_transcript_1847	L0F63_002344	9.577	9.474	9.433	9.397	9.525	9.566
gnl|WGS:JAKSZP|L0F63_002358-T1_mrna	L0F63_002358	1565.668	1564.478	1568.583	1565.096	1562.099	1558.527
gnl|WGS:JAKSZP|L0F63_002397-T1_mrna	L0F63_002397	866.668	865.478	869.583	866.096	863.099	859.527
unassigned_transcript_1848	L0F63_002398	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002439-T1_mrna	L0F63_002439	1454.668	1453.478	1457.583	1454.096	1451.099	1447.527
unassigned_transcript_1849	L0F63_002451	9.577	9.474	9.433	9.397	9.525	9.566
gnl|WGS:JAKSZP|L0F63_002452-T1_mrna	L0F63_002452	350.739	349.575	353.651	350.198	347.212	343.807
unassigned_transcript_1850	L0F63_002464	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002465-T1_mrna	L0F63_002465	86.418	86.052	88.195	86.464	84.627	83.611
gnl|WGS:JAKSZP|L0F63_002485-T1_mrna	L0F63_002485	497.675	496.491	500.591	497.102	494.107	490.55
unassigned_transcript_1851	L0F63_002498	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002524-T1_mrna	L0F63_002524	3065.668	3064.478	3068.583	3065.096	3062.099	3058.527
gnl|WGS:JAKSZP|L0F63_002525-T1_mrna	L0F63_002525	455.677	454.496	458.597	455.108	452.115	448.573
gnl|WGS:JAKSZP|L0F63_002540-T1_mrna	L0F63_002540	815.669	814.478	818.583	815.096	812.099	808.527
unassigned_transcript_1852	L0F63_002559	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_002570-T1_mrna	L0F63_002570	34.921	34.783	35.796	34.759	34.509	34.41
gnl|WGS:JAKSZP|L0F63_002583-T1_mrna	L0F63_002583	234.522	233.442	237.307	234.011	231.222	228.303
gnl|WGS:JAKSZP|L0F63_002584-T1_mrna	L0F63_002584	122.446	121.796	124.66	122.274	120.067	118.546
gnl|WGS:JAKSZP|L0F63_002590-T1_mrna	L0F63_002590	374.714	373.548	377.631	374.16	371.164	367.709
unassigned_transcript_1853	L0F63_002591	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_1854	L0F63_002592	8.825	8.563	8.639	8.739	8.731	8.941
unassigned_transcript_1855	L0F63_002609	8.425	8.064	8.197	8.416	8.327	8.578
gnl|WGS:JAKSZP|L0F63_002610-T1_mrna	L0F63_002610	375.712	374.547	378.63	375.158	372.164	368.705
gnl|WGS:JAKSZP|L0F63_002638-T1_mrna	L0F63_002638	902.668	901.478	905.583	902.096	899.099	895.527
gnl|WGS:JAKSZP|L0F63_002655-T1_mrna	L0F63_002655	240.437	239.337	243.233	239.913	237.104	234.139
unassigned_transcript_1856	L0F63_002656	8.577	8.23	8.302	8.506	8.471	8.673
gnl|WGS:JAKSZP|L0F63_002666-T1_mrna	L0F63_002666	902.668	901.478	905.583	902.096	899.099	895.527
gnl|WGS:JAKSZP|L0F63_002678-T1_mrna	L0F63_002678	2219.668	2218.478	2222.583	2219.096	2216.099	2212.527
unassigned_transcript_1857	L0F63_002679	7.876	7.396	7.979	7.741	7.617	8.16
gnl|WGS:JAKSZP|L0F63_002680-T1_mrna	L0F63_002680	1169.668	1168.478	1172.583	1169.096	1166.099	1162.527
gnl|WGS:JAKSZP|L0F63_002692-T1_mrna	L0F63_002692	48.849	48.724	50.083	48.877	47.999	47.652
gnl|WGS:JAKSZP|L0F63_002725-T1_mrna	L0F63_002725	547.671	546.488	550.589	547.096	544.103	540.537
gnl|WGS:JAKSZP|L0F63_002754-T1_mrna	L0F63_002754	2957.668	2956.478	2960.583	2957.096	2954.099	2950.527
unassigned_transcript_1858	L0F63_002767	8.825	8.563	8.639	8.739	8.731	8.941
gnl|WGS:JAKSZP|L0F63_002783-T1_mrna	L0F63_002783	1118.668	1117.478	1121.583	1118.096	1115.099	1111.527
gnl|WGS:JAKSZP|L0F63_002784-T1_mrna	L0F63_002784	1712.668	1711.478	1715.583	1712.096	1709.099	1705.527
